pair_id,inchikey,T_K,T_alignment_rule,T_alignment_delta_K,epsilon_T_K_source,viscosity_T_K_source,epsilon,epsilon_unit,epsilon_dataset_id,epsilon_source_kind,epsilon_quality_layer,epsilon_source_file,epsilon_source_row_index,epsilon_source_doi,epsilon_row_id,epsilon_n_components,epsilon_pure_or_mixture,viscosity_Pa_s,viscosity_unit,viscosity_dataset_id,viscosity_source_kind,viscosity_quality_layer,viscosity_source_file,viscosity_source_row_index,viscosity_source_doi,viscosity_row_id,viscosity_n_components,viscosity_pure_or_mixture,walden_coupling_epsilon_times_eta,walden_ratio_eta_over_epsilon,pair_source_quadrant,pair_quality_layer,pair_redistributable,averaging_applied
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1130,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.000517,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1130,10.1016/j.jct.2014.09.015,thermoml_viscosity:1130,1,pure,0.001013837,0.00026364099949,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1160,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.000517,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1160,10.1016/j.jct.2014.09.015,thermoml_viscosity:1160,2,mixture,0.001013837,0.00026364099949,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1161,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.000582,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1161,10.1016/j.jct.2014.09.015,thermoml_viscosity:1161,2,mixture,0.001141302,0.000296787353391,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1162,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.000655,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1162,10.1016/j.jct.2014.09.015,thermoml_viscosity:1162,2,mixture,0.001284455,0.000334013258542,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1163,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.000756,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1163,10.1016/j.jct.2014.09.015,thermoml_viscosity:1163,2,mixture,0.001482516,0.000385517593065,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1164,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.000892,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1164,10.1016/j.jct.2014.09.015,thermoml_viscosity:1164,2,mixture,0.001749212,0.000454869964304,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1165,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.001007,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1165,10.1016/j.jct.2014.09.015,thermoml_viscosity:1165,2,mixture,0.001974727,0.000513513513514,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1166,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.001187,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1166,10.1016/j.jct.2014.09.015,thermoml_viscosity:1166,2,mixture,0.002327707,0.000605303416624,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1167,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.001415,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1167,10.1016/j.jct.2014.09.015,thermoml_viscosity:1167,2,mixture,0.002774815,0.000721570627231,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1168,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.001735,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1168,10.1016/j.jct.2014.09.015,thermoml_viscosity:1168,2,mixture,0.003402335,0.000884752677206,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1169,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.00213,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1169,10.1016/j.jct.2014.09.015,thermoml_viscosity:1169,2,mixture,0.00417693,0.00108618052014,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|thermoml_viscosity:1170,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.002694,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1170,10.1016/j.jct.2014.09.015,thermoml_viscosity:1170,2,mixture,0.005282934,0.00137378888322,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1131,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.000491,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1131,10.1016/j.jct.2014.09.015,thermoml_viscosity:1131,1,pure,0.000959414,0.000251279426817,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1171,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.000491,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1171,10.1016/j.jct.2014.09.015,thermoml_viscosity:1171,2,mixture,0.000959414,0.000251279426817,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1172,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.000551,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1172,10.1016/j.jct.2014.09.015,thermoml_viscosity:1172,2,mixture,0.001076654,0.00028198567042,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1173,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.000618,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1173,10.1016/j.jct.2014.09.015,thermoml_viscosity:1173,2,mixture,0.001207572,0.00031627430911,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1174,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.000711,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1174,10.1016/j.jct.2014.09.015,thermoml_viscosity:1174,2,mixture,0.001389294,0.000363868986694,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1175,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.00083,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1175,10.1016/j.jct.2014.09.015,thermoml_viscosity:1175,2,mixture,0.00162182,0.000424769703173,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1176,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.00094,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1176,10.1016/j.jct.2014.09.015,thermoml_viscosity:1176,2,mixture,0.00183676,0.000481064483112,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1177,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.001102,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1177,10.1016/j.jct.2014.09.015,thermoml_viscosity:1177,2,mixture,0.002153308,0.000563971340839,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1178,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.001311,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1178,10.1016/j.jct.2014.09.015,thermoml_viscosity:1178,2,mixture,0.002561694,0.000670931422723,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1179,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.001597,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1179,10.1016/j.jct.2014.09.015,thermoml_viscosity:1179,2,mixture,0.003120538,0.000817297850563,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1180,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.00195,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1180,10.1016/j.jct.2014.09.015,thermoml_viscosity:1180,2,mixture,0.0038103,0.000997952917093,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:989|thermoml_viscosity:1181,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,989,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:989,1,pure,0.002454,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1181,10.1016/j.jct.2014.09.015,thermoml_viscosity:1181,2,mixture,0.004795116,0.00125588536336,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1131,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.000491,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1131,10.1016/j.jct.2014.09.015,thermoml_viscosity:1131,1,pure,0.000959414,0.000251279426817,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1171,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.000491,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1171,10.1016/j.jct.2014.09.015,thermoml_viscosity:1171,2,mixture,0.000959414,0.000251279426817,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1172,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.000551,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1172,10.1016/j.jct.2014.09.015,thermoml_viscosity:1172,2,mixture,0.001076654,0.00028198567042,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1173,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.000618,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1173,10.1016/j.jct.2014.09.015,thermoml_viscosity:1173,2,mixture,0.001207572,0.00031627430911,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1174,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.000711,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1174,10.1016/j.jct.2014.09.015,thermoml_viscosity:1174,2,mixture,0.001389294,0.000363868986694,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1175,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.00083,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1175,10.1016/j.jct.2014.09.015,thermoml_viscosity:1175,2,mixture,0.00162182,0.000424769703173,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:990|thermoml_viscosity:1176,TVMXDCGIABBOFY-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.954,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,990,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:990,1,pure,0.00094,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1176,10.1016/j.jct.2014.09.015,thermoml_viscosity:1176,2,mixture,0.00183676,0.000481064483112,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
