inchikey,name,smiles,T_K,epsilon,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,frequency_mhz,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,temperature_band,roster_T_K,roster_dielectric,duplicate_observation_count,distinct_values_at_temperature,multiple_values_at_temperature
ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,OCCNCCO,323.15,22.63,,0.45,,combined,95,Liquid,dielectric analyzer,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je600515j,data/raw/thermoml/10.1021__je600515j-bd3a82860207.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,8854,1,1,true,true,extended_temperature,303.15,24.69,1,1,false
ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,OCCNCCO,328.15,22.13,,0.44,,combined,95,Liquid,dielectric analyzer,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1021/je600515j,data/raw/thermoml/10.1021__je600515j-bd3a82860207.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,8855,1,1,true,true,outside_declared_window,303.15,24.69,1,1,false
ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,N=CO,303.15,106.14,,0.64,,combined,95,Liquid,OTHER::sMethod:capacitive measurement method,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.fluid.2008.01.024,data/raw/thermoml/10.1016__j.fluid.2008.01.024-9bbad5adbcd7.xml,f06614464b5a948250383173ba7ceab13b0afb2eff3868918c66075085af7132,222,2,1,true,true,room_temperature,303.15,106.14,1,1,false
ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,N=CO,303.15,106.14,,0.01,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.fluid.2009.07.009,data/raw/thermoml/10.1016__j.fluid.2009.07.009-fb420ceae3a5.xml,a96afcc9260bee25a9c6b24a01cacae615b23ef3c98b59c17101cddb13433382,437,5,1,true,true,room_temperature,303.15,106.14,1,1,false
ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,OCCOCCOCCO,293.15,23.69,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.jct.2007.09.004,data/raw/thermoml/10.1016__j.jct.2007.09.004-506d4cdbace7.xml,6e76905a67da283374324a1a8cc4502341d6c809de97bbe9eea4ae2d41ce740a,1435,5,1,true,true,room_temperature,298.15,23.07,1,1,false
ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,OCCOCCOCCO,298.15,23.07,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.jct.2007.09.004,data/raw/thermoml/10.1016__j.jct.2007.09.004-506d4cdbace7.xml,6e76905a67da283374324a1a8cc4502341d6c809de97bbe9eea4ae2d41ce740a,1436,5,1,true,true,room_temperature,298.15,23.07,1,1,false
ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,OCCOCCOCCO,303.15,22.43,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.jct.2007.09.004,data/raw/thermoml/10.1016__j.jct.2007.09.004-506d4cdbace7.xml,6e76905a67da283374324a1a8cc4502341d6c809de97bbe9eea4ae2d41ce740a,1437,5,1,true,true,room_temperature,298.15,23.07,1,1,false
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.72,41.135,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,106,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11463,1,1,true,true,outside_declared_window,302.73,36.55,2,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.72,41.135,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,111,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11464,1,1,true,true,outside_declared_window,302.73,36.55,2,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.72,41.141,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,290,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11465,1,1,true,true,outside_declared_window,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.148,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,589,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11466,1,1,true,true,outside_declared_window,302.73,36.55,1,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.163,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1088,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11467,1,1,true,true,outside_declared_window,302.73,36.55,1,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.193,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2087,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11468,1,1,true,true,outside_declared_window,302.73,36.55,1,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.206,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2587,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11469,1,1,true,true,outside_declared_window,302.73,36.55,2,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.206,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2589,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11470,1,1,true,true,outside_declared_window,302.73,36.55,2,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.222,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3086,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11471,1,1,true,true,outside_declared_window,302.73,36.55,1,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.251,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4086,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11472,1,1,true,true,outside_declared_window,302.73,36.55,1,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.73,41.274,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5086,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11473,1,1,true,true,outside_declared_window,302.73,36.55,1,7,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.74,41.133,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,110,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11474,1,1,true,true,outside_declared_window,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,277.74,41.273,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5088,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11475,1,1,true,true,outside_declared_window,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.71,39.173,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,104,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11476,1,1,true,true,outside_declared_window,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.71,39.314,,0.049,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5081,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11477,1,1,true,true,outside_declared_window,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.74,39.182,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,581,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11478,1,1,true,true,outside_declared_window,302.73,36.55,1,4,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.74,39.197,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1080,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11479,1,1,true,true,outside_declared_window,302.73,36.55,1,4,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.74,39.227,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2079,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11480,1,1,true,true,outside_declared_window,302.73,36.55,1,4,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.74,39.24,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2581,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11481,1,1,true,true,outside_declared_window,302.73,36.55,1,4,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.75,39.167,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,110,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11482,1,1,true,true,outside_declared_window,302.73,36.55,1,5,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.75,39.171,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,281,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11483,1,1,true,true,outside_declared_window,302.73,36.55,1,5,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.75,39.239,,0.045,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2587,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11484,1,1,true,true,outside_declared_window,302.73,36.55,1,5,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.75,39.255,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3081,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11485,1,1,true,true,outside_declared_window,302.73,36.55,1,5,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.75,39.283,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4083,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11486,1,1,true,true,outside_declared_window,302.73,36.55,1,5,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.76,39.305,,0.052,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5087,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11487,1,1,true,true,outside_declared_window,302.73,36.55,1,1,false
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,287.77,39.163,,0.039,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,102,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11488,1,1,true,true,outside_declared_window,302.73,36.55,1,1,false
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.67,38.225,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,109,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11489,1,1,true,true,outside_declared_window,302.73,36.55,1,1,false
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.224,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,105,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11491,1,1,true,true,outside_declared_window,302.73,36.55,2,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.224,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,108,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11492,1,1,true,true,outside_declared_window,302.73,36.55,2,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.225,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,103,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11490,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.23,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,284,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11493,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.239,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,583,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11494,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.254,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1083,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11495,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.284,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2082,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11496,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.296,,0.036,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2583,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11498,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.297,,0.036,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2586,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11499,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.298,,0.036,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2582,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11497,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.312,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3081,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11500,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.342,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4080,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11501,1,1,true,true,outside_declared_window,302.73,36.55,1,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.368,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5080,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11502,1,1,true,true,outside_declared_window,302.73,36.55,3,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.368,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5081,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11503,1,1,true,true,outside_declared_window,302.73,36.55,3,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,292.68,38.368,,0.037,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5084,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11504,1,1,true,true,outside_declared_window,302.73,36.55,3,12,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.68,37.311,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,109,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11505,1,1,true,true,room_temperature,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.68,37.344,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1088,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11506,1,1,true,true,room_temperature,302.73,36.55,1,2,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.69,37.316,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,288,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11507,1,1,true,true,room_temperature,302.73,36.55,1,3,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.69,37.326,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,588,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11508,1,1,true,true,room_temperature,302.73,36.55,1,3,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.69,37.372,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11509,1,1,true,true,room_temperature,302.73,36.55,1,3,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.71,37.31,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,112,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11510,1,1,true,true,room_temperature,302.73,36.55,1,3,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.71,37.337,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11511,1,1,true,true,room_temperature,302.73,36.55,1,3,true
ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,CN(C)C=O,297.71,37.397,,0.035,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11512,1,1,true,true,room_temperature,302.73,36.55,1,3,true
