representation,repeat,fold,inchikey,name,T_K,hbd,hbond_donor_count,target,prediction,onsager_epsilon,applicability_domain
Morgan,8,2,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,298,0,0,39.78,9.57297420502,38.1478273189,inside_domain
Morgan,8,2,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,298.15,4,4,85.6,49.3531723022,5.97933023131,outside_associated_liquid
Morgan,8,2,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,298.15,0,0,13.7,27.1793270111,27.3242655698,inside_domain
Morgan,8,2,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,298.15,2,2,19.91,26.0505619049,16.8875268244,outside_associated_liquid
Morgan,8,2,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,298.15,0,0,29.19,14.6591444016,26.4529603231,inside_domain
Morgan,8,2,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,6.79987287521,6.83236100939,inside_domain
Morgan,8,2,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,14.1003599167,44.2192801694,inside_domain
Morgan,8,2,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",298.15,0,0,7.0695,6.4456152916,5.4993455063,inside_domain
Morgan,8,2,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",298.15,0,0,7.604,6.02818202972,11.1446264552,inside_domain
Morgan,8,2,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,297.385,0,0,2.40445,6.55751419067,1.46990395237,inside_domain
Morgan,8,2,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,303.15,3,3,24.69,27.5208454132,10.034846241,outside_associated_liquid
Morgan,8,2,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,303.15,2,2,106.14,9.62341594696,1.63244107371,outside_associated_liquid
Morgan,8,2,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,13.4945840836,5.23133673613,outside_associated_liquid
Morgan,8,2,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,pentanedinitrile,298.15,0,0,34.6,29.8593101501,26.6601988036,inside_domain
Morgan,8,2,SVONRAPFKPVNKG-UHFFFAOYSA-N,"beta-Ethoxyethyl acetate (""Cellosolve"" acetate)",303.15,0,0,7.57,7.85793733597,10.1866881025,inside_domain
Morgan,8,2,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,303.15,1,1,16,17.1466407776,12.9838712423,outside_associated_liquid
Morgan,8,2,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methyl-2-pentanone (Diacetone alcohol),298.15,1,1,18.2,25.1834125519,16.6441767483,outside_associated_liquid
Morgan,8,2,CSCPPACGZOOCGX-UHFFFAOYSA-N,Acetone,298.15,0,0,20.7,15.1514501572,29.9937881156,inside_domain
Morgan,8,2,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,293.15,5,5,40,38.240814209,16.2882582546,outside_associated_liquid
Morgan,8,2,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,298.15,0,0,13.9,7.4968624115,1.56759076609,inside_domain
Morgan,8,2,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,7.25288677216,8.95630913771,inside_domain
Morgan,8,2,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,298.15,1,1,5.82,11.1455869675,5.55405564062,outside_associated_liquid
Morgan,8,2,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,14.9611940384,15.7212749253,inside_domain
Morgan,8,2,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,293.15,1,1,12.3,8.50937366486,4.10543593176,outside_associated_liquid
Morgan,8,2,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,293.15,0,0,1.933,5.57789754868,1.15468220207,inside_domain
Morgan,8,2,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,293.15,0,0,2.284,7.42598295212,1.12590545146,inside_domain
Morgan,8,2,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,293.15,0,0,1.965,5.57789754868,1.12524438408,inside_domain
Morgan,8,2,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",298.15,0,0,2.55,25.4894809723,1.1593863388,inside_domain
Morgan,8,2,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,298.15,0,0,2.3,16.5312690735,1.12045182946,inside_domain
Morgan,8,2,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",293.15,2,2,14.2,11.0428819656,1.53256228944,outside_associated_liquid
Morgan,8,2,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,298.15,0,0,12.3,15.5162277222,9.88027991812,inside_domain
Morgan,8,2,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,293.15,0,0,5.89,5.57789754868,9.61421135256,inside_domain
Morgan,8,2,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,293.15,0,0,5.55,6.55751419067,8.19037794732,inside_domain
Morgan,8,2,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,303.15,0,0,5.86,6.55751419067,12.7592051561,inside_domain
Physical,8,2,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,298.15,0,0,12.5,14.618973732,6.67840629363,inside_domain
Physical,8,2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",298.2,2,2,22.143,21.5244312286,13.5953058324,outside_associated_liquid
Physical,8,2,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,298.15,0,0,32.12,26.6527080536,46.5421430104,inside_domain
Physical,8,2,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,298.15,1,1,12.49,13.8810749054,6.90436439321,outside_associated_liquid
Physical,8,2,KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,299.15,1,1,18.845,21.0657329559,10.0046688096,outside_associated_liquid
Physical,8,2,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,298.15,1,1,25.02,19.5343341827,9.55039595517,outside_associated_liquid
Physical,8,2,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,303.15,3,3,13.87,38.5000991821,21.6555806344,outside_associated_liquid
Physical,8,2,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,298,0,0,39.78,30.0554618835,38.1478273189,inside_domain
Physical,8,2,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,298.15,4,4,85.6,44.915309906,5.97933023131,outside_associated_liquid
Physical,8,2,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,298.15,0,0,13.7,56.3889579773,27.3242655698,inside_domain
Physical,8,2,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,298.15,2,2,19.91,24.6503047943,16.8875268244,outside_associated_liquid
Physical,8,2,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,298.15,0,0,29.19,16.0030155182,26.4529603231,inside_domain
Physical,8,2,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,4.55248498917,6.83236100939,inside_domain
Physical,8,2,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,21.8657360077,44.2192801694,inside_domain
Physical,8,2,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",298.15,0,0,7.0695,7.90718984604,5.4993455063,inside_domain
Physical,8,2,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",298.15,0,0,7.604,8.10319423676,11.1446264552,inside_domain
Physical,8,2,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,297.385,0,0,2.40445,1.60108232498,1.46990395237,inside_domain
Physical,8,2,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,303.15,3,3,24.69,32.3167800903,10.034846241,outside_associated_liquid
Physical,8,2,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,303.15,2,2,106.14,52.0905456543,1.63244107371,outside_associated_liquid
Physical,8,2,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,10.5845394135,5.23133673613,outside_associated_liquid
Physical,8,2,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,pentanedinitrile,298.15,0,0,34.6,25.1345901489,26.6601988036,inside_domain
Physical,8,2,SVONRAPFKPVNKG-UHFFFAOYSA-N,"beta-Ethoxyethyl acetate (""Cellosolve"" acetate)",303.15,0,0,7.57,20.1095218658,10.1866881025,inside_domain
Physical,8,2,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,303.15,1,1,16,30.4862556458,12.9838712423,outside_associated_liquid
Physical,8,2,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methyl-2-pentanone (Diacetone alcohol),298.15,1,1,18.2,16.7797527313,16.6441767483,outside_associated_liquid
Physical,8,2,CSCPPACGZOOCGX-UHFFFAOYSA-N,Acetone,298.15,0,0,20.7,20.6424617767,29.9937881156,inside_domain
Physical,8,2,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,293.15,5,5,40,34.9349441528,16.2882582546,outside_associated_liquid
Physical,8,2,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,298.15,0,0,13.9,6.28626489639,1.56759076609,inside_domain
Physical,8,2,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,6.80813837051,8.95630913771,inside_domain
Physical,8,2,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,298.15,1,1,5.82,11.4255599976,5.55405564062,outside_associated_liquid
Physical,8,2,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,11.2132377625,15.7212749253,inside_domain
Physical,8,2,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,293.15,1,1,12.3,10.5795249939,4.10543593176,outside_associated_liquid
Physical,8,2,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,293.15,0,0,1.933,2.58684778214,1.15468220207,inside_domain
Physical,8,2,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,293.15,0,0,2.284,2.22737073898,1.12590545146,inside_domain
Physical,8,2,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,293.15,0,0,1.965,3.01581048965,1.12524438408,inside_domain
Physical,8,2,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",298.15,0,0,2.55,1.14121961594,1.1593863388,inside_domain
Physical,8,2,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,298.15,0,0,2.3,1.34105825424,1.12045182946,inside_domain
Physical,8,2,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",293.15,2,2,14.2,29.7497463226,1.53256228944,outside_associated_liquid
Physical,8,2,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,298.15,0,0,12.3,14.2158889771,9.88027991812,inside_domain
Physical,8,2,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,293.15,0,0,5.89,4.43121623993,9.61421135256,inside_domain
Physical,8,2,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,293.15,0,0,5.55,3.29011702538,8.19037794732,inside_domain
Physical,8,2,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,303.15,0,0,5.86,14.3950166702,12.7592051561,inside_domain
Morgan+Physical,8,2,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,298.15,0,0,12.5,13.8934316635,6.67840629363,inside_domain
Morgan+Physical,8,2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",298.2,2,2,22.143,21.3853225708,13.5953058324,outside_associated_liquid
Morgan+Physical,8,2,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,298.15,0,0,32.12,28.2560081482,46.5421430104,inside_domain
Morgan+Physical,8,2,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,298.15,1,1,12.49,13.4728126526,6.90436439321,outside_associated_liquid
Morgan+Physical,8,2,KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,299.15,1,1,18.845,16.1952610016,10.0046688096,outside_associated_liquid
Morgan+Physical,8,2,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,298.15,1,1,25.02,16.6919136047,9.55039595517,outside_associated_liquid
Morgan+Physical,8,2,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,303.15,3,3,13.87,28.0178756714,21.6555806344,outside_associated_liquid
Morgan+Physical,8,2,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,298,0,0,39.78,19.8142185211,38.1478273189,inside_domain
Morgan+Physical,8,2,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,298.15,4,4,85.6,47.1342391968,5.97933023131,outside_associated_liquid
Morgan+Physical,8,2,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,298.15,0,0,13.7,41.7841415405,27.3242655698,inside_domain
Morgan+Physical,8,2,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,298.15,2,2,19.91,25.3504333496,16.8875268244,outside_associated_liquid
Morgan+Physical,8,2,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,298.15,0,0,29.19,15.331079483,26.4529603231,inside_domain
Morgan+Physical,8,2,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,5.67617893219,6.83236100939,inside_domain
Morgan+Physical,8,2,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,17.9830474854,44.2192801694,inside_domain
Morgan+Physical,8,2,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",298.15,0,0,7.0695,7.17640256882,5.4993455063,inside_domain
Morgan+Physical,8,2,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",298.15,0,0,7.604,7.06568813324,11.1446264552,inside_domain
Morgan+Physical,8,2,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,297.385,0,0,2.40445,4.07929801941,1.46990395237,inside_domain
Morgan+Physical,8,2,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,303.15,3,3,24.69,29.9188117981,10.034846241,outside_associated_liquid
Morgan+Physical,8,2,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,303.15,2,2,106.14,30.8569812775,1.63244107371,outside_associated_liquid
Morgan+Physical,8,2,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,12.0395622253,5.23133673613,outside_associated_liquid
Morgan+Physical,8,2,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,pentanedinitrile,298.15,0,0,34.6,27.4969501495,26.6601988036,inside_domain
Morgan+Physical,8,2,SVONRAPFKPVNKG-UHFFFAOYSA-N,"beta-Ethoxyethyl acetate (""Cellosolve"" acetate)",303.15,0,0,7.57,13.9837293625,10.1866881025,inside_domain
Morgan+Physical,8,2,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,303.15,1,1,16,23.8164482117,12.9838712423,outside_associated_liquid
Morgan+Physical,8,2,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methyl-2-pentanone (Diacetone alcohol),298.15,1,1,18.2,20.9815826416,16.6441767483,outside_associated_liquid
Morgan+Physical,8,2,CSCPPACGZOOCGX-UHFFFAOYSA-N,Acetone,298.15,0,0,20.7,17.8969554901,29.9937881156,inside_domain
Morgan+Physical,8,2,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,293.15,5,5,40,36.5878791809,16.2882582546,outside_associated_liquid
Morgan+Physical,8,2,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,298.15,0,0,13.9,6.89156341553,1.56759076609,inside_domain
Morgan+Physical,8,2,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,7.03051280975,8.95630913771,inside_domain
Morgan+Physical,8,2,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,298.15,1,1,5.82,11.2855739594,5.55405564062,outside_associated_liquid
Morgan+Physical,8,2,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,13.0872154236,15.7212749253,inside_domain
Morgan+Physical,8,2,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,293.15,1,1,12.3,9.54444885254,4.10543593176,outside_associated_liquid
Morgan+Physical,8,2,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,293.15,0,0,1.933,4.08237266541,1.15468220207,inside_domain
Morgan+Physical,8,2,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,293.15,0,0,2.284,4.82667684555,1.12590545146,inside_domain
Morgan+Physical,8,2,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,293.15,0,0,1.965,4.29685401917,1.12524438408,inside_domain
Morgan+Physical,8,2,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",298.15,0,0,2.55,13.3153505325,1.1593863388,inside_domain
Morgan+Physical,8,2,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,298.15,0,0,2.3,8.93616390228,1.12045182946,inside_domain
Morgan+Physical,8,2,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",293.15,2,2,14.2,20.396314621,1.53256228944,outside_associated_liquid
Morgan+Physical,8,2,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,298.15,0,0,12.3,14.8660583496,9.88027991812,inside_domain
Morgan+Physical,8,2,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,293.15,0,0,5.89,5.00455665588,9.61421135256,inside_domain
Morgan+Physical,8,2,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,293.15,0,0,5.55,4.92381572723,8.19037794732,inside_domain
Morgan+Physical,8,2,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,303.15,0,0,5.86,10.4762649536,12.7592051561,inside_domain
Morgan,8,3,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,300.15,1,1,5.878,7.59537410736,7.11572078225,outside_associated_liquid
Morgan,8,3,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,13.4612131119,5.16365543529,outside_associated_liquid
Morgan,8,3,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,13.4612131119,10.28867817,outside_associated_liquid
Morgan,8,3,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,298.15,0,0,1.98,6.1392493248,1.10532080108,inside_domain
Morgan,8,3,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,298.15,0,0,25.94,29.325553894,22.1540981947,inside_domain
Morgan,8,3,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",303.15,2,2,27.87,24.1566886902,15.9608369814,outside_associated_liquid
Morgan,8,3,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,18.4149093628,53.1539772418,inside_domain
Morgan,8,3,FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",303.15,0,0,37.72,14.466293335,35.5309250609,inside_domain
Morgan,8,3,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,303.15,3,3,28.11,33.1525115967,8.50333947546,outside_associated_liquid
Morgan,8,3,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,298.15,1,1,15.71,11.3188962936,6.99300079031,outside_associated_liquid
Morgan,8,3,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,298.15,0,0,44,12.8043737411,54.0253899274,inside_domain
Morgan,8,3,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol",303.15,2,2,39.84,22.1112670898,15.3073129364,outside_associated_liquid
Morgan,8,3,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,298.15,2,2,60.9,23.6801548004,20.8289438764,outside_associated_liquid
Morgan,8,3,OIFBSDVPJOWBCH-UHFFFAOYSA-N,diethyl carbonate,298.15,0,0,2.834,9.40317249298,1.35579310568,inside_domain
Morgan,8,3,RYHBNJHYFVUHQT-UHFFFAOYSA-N,"1,4-dioxane",298.2,0,0,2.228,16.6526527405,1.10125989107,inside_domain
Morgan,8,3,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,298.15,0,0,13.8,22.9918708801,31.9681461493,inside_domain
Morgan,8,3,VCAIYEJBOWHUGP-UHFFFAOYSA-N,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",298.15,0,0,13.3,9.8039150238,2.20117467965,inside_domain
Morgan,8,3,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",299.4,0,0,10.76,15.9786090851,11.613237056,inside_domain
Morgan,8,3,ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,302.73,0,0,36.55,12.1446084976,44.913135379,inside_domain
Morgan,8,3,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,16.5,19.9227180481,17.4010984828,inside_domain
Morgan,8,3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,Methyl acetate,298.15,0,0,6.68,12.7554388046,11.7371732209,inside_domain
Morgan,8,3,WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",303.15,2,2,30.2,22.1112670898,11.955624374,outside_associated_liquid
Morgan,8,3,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,293.15,1,1,2.66,12.3416872025,5.73031614295,outside_associated_liquid
Morgan,8,3,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,298.15,1,1,6.31,9.97726249695,2.71741653544,outside_associated_liquid
Morgan,8,3,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,298.15,0,0,5.02,7.70629739761,8.12045219138,inside_domain
Morgan,8,3,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,293.15,1,1,13.1,16.0277957916,5.77594569883,outside_associated_liquid
Morgan,8,3,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,298.15,1,1,11.8,10.017821312,6.72405719621,outside_associated_liquid
Morgan,8,3,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),298.15,0,0,4.33,6.94195318222,3.78240490407,inside_domain
Morgan,8,3,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,293.15,0,0,12.4,12.5126218796,18.1666231408,inside_domain
Morgan,8,3,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,293.15,1,1,13.3,10.606926918,5.23202446322,outside_associated_liquid
Morgan,8,3,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,293.15,1,1,13.3,10.606926918,4.28546106184,outside_associated_liquid
Morgan,8,3,YWAKXRMUMFPDSH-UHFFFAOYSA-N,1-Pentene,293.15,0,0,2.1,5.05444145203,1.29861209178,inside_domain
Morgan,8,3,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,293.15,0,0,2.197,8.14520263672,1.69384086029,inside_domain
Morgan,8,3,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,298.15,0,0,2.062,6.495429039,1.19258064684,inside_domain
Morgan,8,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,n-Hexane,293.15,0,0,1.89,6.1392493248,1.10385792273,inside_domain
Morgan,8,3,QBELEDRHMPMKHP-UHFFFAOYSA-N,1-Bromo-2-chlorobenzene,293.15,0,0,6.8,7.13459777832,24.1815742763,inside_domain
Morgan,8,3,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,298.15,0,0,2.44,8.35971736908,2.6946634545,inside_domain
Morgan,8,3,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,298.15,0,0,5.72,7.03868198395,10.37513043,inside_domain
Morgan,8,3,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,298.15,1,1,4.55,6.1392493248,9.12891097269,outside_associated_liquid
Morgan,8,3,BTQZKHUEUDPRST-UHFFFAOYSA-N,m-Fluorotoluene,303.15,0,0,5.42,7.59537410736,10.8674299419,inside_domain
Morgan,8,3,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,293.15,0,0,1.875,6.66405725479,1.56210378661,inside_domain
Physical,8,3,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,300.15,1,1,5.878,8.39220619202,7.11572078225,outside_associated_liquid
Physical,8,3,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,12.5046129227,5.16365543529,outside_associated_liquid
Physical,8,3,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,17.6261425018,10.28867817,outside_associated_liquid
Physical,8,3,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,298.15,0,0,1.98,1.96636736393,1.10532080108,inside_domain
Physical,8,3,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,298.15,0,0,25.94,16.6623497009,22.1540981947,inside_domain
Physical,8,3,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",303.15,2,2,27.87,41.710231781,15.9608369814,outside_associated_liquid
Physical,8,3,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,21.9682445526,53.1539772418,inside_domain
Physical,8,3,FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",303.15,0,0,37.72,21.3506660461,35.5309250609,inside_domain
Physical,8,3,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,303.15,3,3,28.11,24.1858272552,8.50333947546,outside_associated_liquid
